STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00024127,2006-12,12,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.2,",W",766.4,0,0,",0",11,",0",3,",0",0,",0",17,",0",5,",0",0,",0",27,",0",10,",0",0,",0",0,",0",25,,,,,,-11.1,",0,21,+",76,",,0,18,",89,",,0,17,",6.6,",,0,10,",15,",0,15,+",1326.3,0,4.4,"3,,,0,0,2",3.9,"3,,,0,0,3",590.3,",0",5.6,"4,,,0,0,2",5,"3,,,0,0,3",-1.1,"3,,,0,0,2",-2.8,"3,,,0,0,3",1.7,"4,,,0,0,2",-0.6,"3,,,0,0,3",1.6,"3,,,0,0,2",1.3,"3,,,0,0,3",3.1,"4,,,0,0,2",2.3,"3,,,0,0,3",23.2,",,,0",,,252,",,,0",-0.71,0.38,,,",0",3.62,",,,0",-5.04,",,,0",,,,,160,",X",190,",X",,,,,,,13,",X",14.8,",X",,,,
USW00024127,2007-01,1,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.6,",W",0,0,0,",0",6,",0",2,",0",0,",0",27,",0",4,",0",1,",0",31,",0",21,",0",0,",0",0,",0",25,,9,,,,-18.3,",0,14,",127,",,0,21,+",124,",,0,04,",11.2,",,0,04,",8.3,",0,10,+",2082.4,0,0.6,"1,,,0,0,2",1.7,"3,,,0,0,3",756.1,",0",1.7,"1,,,0,0,2",2.8,"2,,,0,0,3",-1.1,"1,,,0,0,2",-1.1,"3,,,0,0,3",-0.6,"1,,,0,0,2",-0.6,"2,,,0,0,3",-0.5,"1,,,0,0,2",0.3,"3,,,0,0,3",-0.1,"1,,,0,0,2",0.7,"2,,,0,0,3",18.6,",,,0",,,274,",,,0",-6.06,-3.67,,,",0",-0.66,",,,0",-11.46,",,,0",,,,,150,",X",160,",X",,,,,,,17.9,",X",21.9,",X",,,,
USW00024127,2007-02,2,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.5,",W",0,0,0,",0",11,",0",5,",0",0,",0",13,",0",5,",0",0,",0",22,",0",1,",0",0,",0",0,",0",14,,1,,,,-9.4,",0,28,+",102,",,0,03,+",97,",,0,23,",9.4,",,0,23,",16.1,",0,22,",2520.7,0,2.2,"1,,,0,0,2",2.8,"2,,,0,0,3",438.3,",0",2.8,",,,0,0,2",3.9,"2,,,0,0,3",-1.1,"1,,,0,0,2",-2.2,"2,,,0,0,3",-1.1,",,,0,0,2",-2.2,"2,,,0,0,3",0.2,"1,,,0,0,2",0.1,"2,,,0,0,3",1.1,",,,0,0,2",0.8,"2,,,0,0,3",39,",,,0",,,334,",,,0",2.68,2.08,,,",0",7.79,",,,0",-2.44,",,,0",,,,,160,",X",200,",X",,,,,,,16.5,",X",20.1,",X",,,,
USW00024127,2007-03,3,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.5,",W",0,0,0,",0",6,",0",3,",0",0,",0",4,",0",1,",0",0,",0",7,",0",1,",0",6,",0",0,",0",6,,1,,1,,-8.9,",0,03,",51,",,0,03,+",48,",,0,02,",12.4,",,0,28,",23.3,",0,17,",2843.1,0,8.3,"1,,,0,0,2",8.9,"1,,,0,0,3",322.4,",0",11.1,"1,,,0,0,2",10,"1,,,0,0,3",-0.6,"1,,,0,0,2",-1.1,"1,,,0,0,3",0.6,"1,,,0,0,2",1.1,"1,,,0,0,3",4.7,"1,,,0,0,2",5.3,"1,,,0,0,3",7.5,"1,,,0,0,2",6.8,"1,,,0,0,3",28.1,",,,0",,,64,",,,0",7.93,3.71,,,",0",14.12,",,,0",1.75,",,,0",,,,,180,",X",170,",X",,,,,,,13.9,",X",15.6,",X",,,,
USW00024127,2007-04,4,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4,",W",5.9,0,5.9,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",7,",0",0,",0",2,,1,,1,,-3.3,",0,11,",0,",,0,30,+",0,",T,0,19,+",6.4,",,0,18,",31.7,",0,29,",3056.8,0,15.6,",,,0,0,2",15,",,,0,0,3",213.7,",0",20.6,",,,0,0,2",16.7,",,,0,0,3",6.1,",,,0,0,2",6.7,",,,0,0,3",10,",,,0,0,2",8.9,",,,0,0,3",9.2,",,,0,0,2",9.5,",,,0,0,3",13,",,,0,0,2",11.5,",,,0,0,3",13.6,",,,0",,,0,",T,,0",11.41,1.85,,,",0",17.79,",,,0",5.02,",,,0",,,,,280,",X",280,",X",,,,,,,17,",X",19.7,",X",,,,
USW00024127,2007-05,5,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.5,",W",61.5,0,55.6,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",22,",0",4,",0",3,,,,,,1.1,",0,22,",0,",,0,31,+",0,",T,0,03,",5.8,",,0,03,",32.8,",0,11,",3147.4,0,15.6,",,,0,0,2",16.1,"1,,,0,0,3",90.6,",0",22.2,",,,0,0,2",20.6,",,,0,0,3",10,",,,0,0,2",11.1,"1,,,0,0,3",12.8,",,,0,0,2",13.3,",,,0,0,3",13.3,",,,0,0,2",13.7,"1,,,0,0,3",19.5,",,,0,0,2",16.5,",,,0,0,3",14.4,",,,0",,,0,",T,,0",17.2,2.37,,,",0",24.82,",,,0",9.59,",,,0",,,,,150,",X",230,",X",,,,,,,17,",X",23.2,",X",,,,
USW00024127,2007-06,6,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.9,",W",218.3,0,156.8,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",16,",0",2,,,,1,,5.6,",0,07,",0,",,0,30,+",0,",,0,30,+",18.8,",,0,06,",37.8,",0,29,+",3167.1,0,22.8,",,,0,0,2",22.2,",,,0,0,3",19.7,",0",28.9,",,,0,0,2",25.6,",,,0,0,3",11.7,",,,0,0,2",13.9,",,,0,0,3",15.6,",,,0,0,2",14.4,",,,0,0,3",17.7,",,,0,0,2",18.3,",,,0,0,3",24.8,",,,0,0,2",21,",,,0,0,3",20.3,",,,0",,,0,",,,0",22.9,3.30,,,",0",31.13,",,,0",14.67,",,,0",,,,,190,",X",180,",X",,,,,,,16.1,",X",20.1,",X",,,,
USW00024127,2007-07,7,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.8,",W",544.7,0,326.4,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",29,",0",1,,,,5,,16.1,",0,02,+",0,",,0,31,+",0,",,0,31,+",11.2,",,0,25,",40.6,",0,15,",0,0,25,",,,0,0,2",23.9,",,,0,0,3",0,",0",30.6,",,,0,0,2",28.9,",,,0,0,3",18.9,",,,0,0,2",17.8,",,,0,0,3",23.9,",,,0,0,2",21.1,",,,0,0,3",20.9,",,,0,0,2",21,",,,0,0,3",26.5,",,,0,0,2",23.4,",,,0,0,3",13.6,",,,0",,,0,",,,0",28.86,3.83,,,",0",36.45,",,,0",21.27,",,,0",,,,,310,",X",310,",X",,,,,,,17.9,",X",24.6,",X",,,,
USW00024127,2007-08,8,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.4,",W",814,0,269.3,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",,,,,4,,13.3,",0,24,",0,",,0,31,+",0,",,0,31,+",1.5,",,0,22,",38.9,",0,13,",0,0,21.7,",,,0,0,2",22.2,",,,0,0,3",0,",0",26.7,",,,0,0,2",24.4,",,,0,0,3",17.8,",,,0,0,2",17.8,",,,0,0,3",21.1,",,,0,0,2",19.4,",,,0,0,3",19.7,",,,0,0,2",20.2,",,,0,0,3",23.9,",,,0,0,2",21.8,",,,0,0,3",2.6,",,,0",,,0,",,,0",27.02,3.22,,,",0",34.15,",,,0",19.89,",,,0",,,,,180,",X",180,",X",,,,,,,17,",X",20.6,",X",,,,
USW00024127,2007-09,9,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4,",W",892.9,0,78.9,",0",6,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",24,",0",7,",0",4,,,,3,,1.7,",0,29,",0,",,0,30,+",0,",T,0,29,+",14.5,",,0,23,",35.6,",0,03,",50.4,0,21.1,",,,0,0,2",21.1,"1,,,0,0,3",50.4,",0",25,",,,0,0,2",22.8,"1,,,0,0,3",9.4,",,,0,0,2",10.6,"1,,,0,0,3",12.2,",,,0,0,2",12.2,"1,,,0,0,3",15.5,",,,0,0,2",16.4,"1,,,0,0,3",18.7,",,,0,0,2",18,"1,,,0,0,3",44.3,",,,0",,,0,",T,,0",19.28,0.90,,,",0",26.68,",,,0",11.89,",,,0",,,,,320,",X",320,",X",,,,,,,21,",X",25.9,",X",,,,
USW00024127,2007-10,10,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.4,",W",892.9,0,0,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",6,",0",0,",0",14,,,,1,,0,",0,22,",0,",,0,31,+",3,",,0,17,",14,",,0,17,",26.7,",0,10,+",275.9,0,11.1,"1,,,0,0,2",12.8,"2,,,0,0,3",225.5,",0",13.9,"1,,,0,0,2",12.8,"1,,,0,0,3",6.7,"1,,,0,0,2",7.8,"2,,,0,0,3",8.3,"1,,,0,0,2",9.4,"1,,,0,0,3",9.3,"1,,,0,0,2",10,"2,,,0,0,3",11.3,"1,,,0,0,2",11.4,"1,,,0,0,3",48,",,,0",,,3,",,,0",11.06,-0.47,,,",0",17.37,",,,0",4.75,",,,0",,,,,170,",X",180,",X",,,,,,,15.6,",X",17.9,",X",,,,
USW00024127,2007-11,11,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.5,",W",892.9,0,0,",0",4,",0",2,",0",0,",0",1,",0",0,",0",0,",0",19,",0",0,",0",1,",0",0,",0",9,,,,,,-7.2,",0,22,",25,",,0,28,",20,",,0,27,",6.6,",,0,11,",21.7,",0,19,",661.3,0,8.3,"1,,,0,0,2",8.9,"4,,,0,0,3",385.4,",0",10.6,"3,,,0,0,2",10.6,"5,,,0,0,3",1.7,"1,,,0,0,2",0.6,"4,,,0,0,3",2.8,"3,,,0,0,2",1.1,"5,,,0,0,3",5.2,"1,,,0,0,2",5.5,"4,,,0,0,3",6.6,"3,,,0,0,2",6.9,"5,,,0,0,3",12.5,",,,0",,,20,",,,0",5.49,1.37,,,",0",11.69,",,,0",-0.72,",,,0",,,,,170,",X",180,",X",,,,,,,13.4,",X",16.1,",X",,,,
USW00024127,2007-12,12,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.1,",W",892.9,0,0,",0",15,",0",7,",0",1,",0",27,",0",7,",0",0,",0",29,",0",15,",0",0,",0",0,",0",24,,2,,1,,-15,",0,27,",152,",,0,25,+",152,",,0,01,",27.9,",,0,07,",8.9,",0,20,",1316.5,0,3.3,"1,,,0,0,2",3.3,"4,,,0,0,3",655.2,",0",3.3,"2,,,0,0,2",5,"2,,,0,0,3",0,"1,,,0,0,2",-1.1,"4,,,0,0,3",1.7,"2,,,0,0,2",0.6,"2,,,0,0,3",1.8,"1,,,0,0,2",1.7,"4,,,0,0,3",2.4,"2,,,0,0,2",2.4,"2,,,0,0,3",85.2,",,,0",,,758,",,,0",-2.8,-1.71,,,",0",1.03,",,,0",-6.64,",,,0",,,,,300,",X",300,",X",,,,,,,17,",X",21.5,",X",,,,
USW00024127,2008-01,1,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.7,",W",0,0,0,",0",11,",0",4,",0",0,",0",29,",0",6,",0",1,",0",31,",0",15,",0",0,",0",0,",0",22,,8,,,,-18.9,",0,22,",178,",,0,22,",155,",,0,21,",10.2,",,0,05,",10.6,",0,04,",2025,0,2.2,"2,,,0,0,2",1.7,"4,,,0,0,3",708.5,",0",5,"1,,,0,0,2",3.9,"4,,,0,0,3",-1.1,"2,,,0,0,2",-3.3,"4,,,0,0,3",0,"1,,,0,0,2",-1.1,"4,,,0,0,3",0.3,"2,,,0,0,2",0.3,"4,,,0,0,3",1,"1,,,0,0,2",1.3,"4,,,0,0,3",33.1,",,,0",,,435,",,,0",-4.52,-2.13,,,",0",0.33,",,,0",-9.37,",,,0",,,,,180,",X",170,",X",,,,,,,19.7,",X",23.7,",X",,,,
USW00024127,2008-02,2,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.2,",W",0,0,0,",0",11,",0",6,",0",0,",0",16,",0",7,",0",0,",0",27,",0",5,",0",0,",0",0,",0",19,,4,,,,-13.9,",0,05,",152,",,0,14,",104,",,0,14,",7.6,",,0,24,",14.4,",0,29,",2536.9,0,2.8,",,,0,0,2",1.7,"1,,,0,0,3",511.9,",0",5.6,"1,,,0,0,2",2.8,"1,,,0,0,3",-1.1,",,,0,0,2",-1.7,"1,,,0,0,3",-0.6,"1,,,0,0,2",-1.1,"1,,,0,0,3",0.3,",,,0,0,2",0.2,"1,,,0,0,3",1.4,"1,,,0,0,2",0.7,"1,,,0,0,3",31.4,",,,0",,,443,",,,0",0.68,0.08,,,",0",5.41,",,,0",-4.05,",,,0",,,,,170,",X",170,"3,X",,,,,,,17,",X",21.5,"3,X",,,,
USW00024127,2008-03,3,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.6,",W",0,0,0,",0",9,",0",5,",0",0,",0",1,",0",4,",0",0,",0",18,",0",0,",0",0,",0",0,",0",9,,2,,1,,-6.1,",0,31,",76,",,0,31,",81,",,0,31,",8.9,",,0,01,",18.3,",0,25,",2960.7,0,5.6,",,,0,0,2",5,"3,,,0,0,3",423.8,",0",8.3,",,,0,0,2",6.7,"3,,,0,0,3",1.7,",,,0,0,2",-1.7,"3,,,0,0,3",3.9,",,,0,0,2",3.3,"3,,,0,0,3",4,",,,0,0,2",2.9,"3,,,0,0,3",6.3,",,,0,0,2",4.7,"3,,,0,0,3",34,",,,0",,,210,",,,0",4.66,0.44,,,",0",10.12,",,,0",-0.8,",,,0",,,,,170,",X",170,",X",,,,,,,16.1,",X",19.7,",X",,,,
USW00024127,2008-04,4,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.3,",W",1.1,0,1.1,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",12,",0",0,",0",6,",0",0,",0",5,,,,1,,-4.4,",0,01,",0,",,0,30,+",0,",T,0,30,+",13,",,0,24,",27.2,",0,14,",3274.7,0,11.1,"2,,,0,0,2",9.4,"1,,,0,0,3",314,",0",15,"2,,,0,0,2",12.2,"1,,,0,0,3",-2.2,"2,,,0,0,2",2.8,"1,,,0,0,3",5.6,"2,,,0,0,2",5,"1,,,0,0,3",6.2,"2,,,0,0,2",6.3,"1,,,0,0,3",9.5,"2,,,0,0,2",8.3,"1,,,0,0,3",19.3,",,,0",,,0,",T,,0",7.9,-1.66,,,",0",14.53,",,,0",1.28,",,,0",,,,,190,",X",180,",X",,,,,,,16.5,",X",20.6,",X",,,,
USW00024127,2008-05,5,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.7,",W",17.2,0,16.1,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",14,",0",2,",0",7,,,,2,,-0.6,",0,02,+",0,",,0,31,+",0,",T,0,01,",7.9,",,0,26,",33.9,",0,20,",3421.6,0,15,"5,,,0,0,3",,,146.9,",0",20.6,"3,,,0,0,2",16.7,"4,,,0,0,3",8.3,"5,,,0,0,3",,,10.6,"3,,,0,0,2",9.4,"4,,,0,0,3",11.8,"5,,,0,0,3",,,16.1,"3,,,0,0,2",14,"4,,,0,0,3",25.8,",,,0",,,0,",T,,0",14.11,-0.72,,,",0",20.95,",,,0",7.27,",,,0",,,,,180,",X",180,"1,X",,,,,,,17,",X",22.8,"1,X",,,,
USW00024127,2008-06,6,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.7,",W",142.7,0,125.5,",0",4,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",14,",0",5,,,,3,,5.6,",0,12,+",0,",,0,30,+",0,",,0,30,+",8.9,",,0,05,",37.2,",0,29,",3465.4,0,23.3,",,,0,0,2",21.7,"2,,,0,0,3",43.8,",0",26.7,",,,0,0,2",23.9,"1,,,0,0,3",13.9,",,,0,0,2",14.4,"2,,,0,0,3",18.3,",,,0,0,2",15.6,"1,,,0,0,3",18.3,",,,0,0,2",17.8,"2,,,0,0,3",22.8,",,,0,0,2",20.2,"1,,,0,0,3",19.1,",,,0",,,0,",,,0",21.06,1.46,,,",0",28.61,",,,0",13.5,",,,0",,,,,340,",X",170,",X",,,,,,,13.4,",X",18.3,",X",,,,
USW00024127,2008-07,7,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.6,",W",424.9,0,282.2,",0",1,",0",1,",0",0,",0",0,",W",0,",W",0,",0",0,",0",0,",0",31,",0",28,",0",4,,,,4,,15,",0,13,",0,",,W,31,+",0,",,W,31,+",3.6,",,0,22,",38.9,",0,25,+",0,0,24.4,",,,0,0,2",22.2,",,,0,0,3",0,",0",27.2,"1,,,0,0,2",24.4,",,,0,0,3",18.3,",,,0,0,2",17.8,",,,0,0,3",22.8,"1,,,0,0,2",21.7,",,,0,0,3",20.7,",,,0,0,2",21,",,,0,0,3",25.3,"1,,,0,0,2",22.9,",,,0,0,3",3.6,",,,0",,,0,",,,W",27.44,2.41,,,",0",35.16,",,,0",19.71,",,,0",,,,,170,",X",180,"1,X",,,,,,,21.5,",X",25,"1,X",,,,
USW00024127,2008-08,8,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.9,",W",644.9,0,220,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",19,",0",3,,,,3,,11.7,",0,29,",0,",,0,31,+",0,",,0,31,+",19.8,",,0,31,",39.4,",0,01,",0,0,21.1,",,,1,0,2",21.1,",,,1,0,3",0,",0",23.9,",,,1,0,2",22.2,",,,1,0,3",15.6,",,,1,0,2",17.8,",,,1,0,3",19.4,",,,1,0,2",18.3,",,,1,0,3",19,",,,1,0,2",19.6,",,,1,0,3",22.5,",,,1,0,2",21,",,,1,0,3",21.1,",,,0",,,0,",,,0",25.43,1.63,,,",0",33.26,",,,0",17.6,",,,0",,,,,200,",X",190,",X",,,,,,,16.1,",X",21,",X",,,,
USW00024127,2008-09,9,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.3,",W",694.3,0,49.4,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",2,,,,2,,8.3,",0,23,+",0,",,0,30,+",0,",,0,30,+",3.6,",,0,01,",31.1,",0,25,+",24.2,0,16.7,",,,0,0,2",17.2,",,,0,0,3",24.2,",0",20,",,,0,0,2",18.9,",,,0,0,3",13.9,",,,0,0,2",14.4,",,,0,0,3",15.6,",,,0,0,2",15.6,",,,0,0,3",15.1,",,,0,0,2",15.6,",,,0,0,3",17.6,",,,0,0,2",16.8,",,,0,0,3",8,",,,0",,,0,",,,0",19.17,0.79,,,",0",26.59,",,,0",11.76,",,,0",,,,,330,",X",330,",X",,,,,,,16.5,",X",19.7,",X",,,,
USW00024127,2008-10,10,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.1,",W",701.5,0,7.2,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",5,",0",0,",0",14,",0",0,",0",5,,,,2,,-1.7,",0,22,",0,",,0,31,+",10,",,0,12,",17.5,",,0,04,",29.4,",0,01,",236.6,0,15.6,",,,0,0,2",16.7,"1,,,0,0,3",212.4,",0",16.7,",,,0,0,2",16.7,"1,,,0,0,3",7.2,",,,0,0,2",7.2,"1,,,0,0,3",8.9,",,,0,0,2",8.9,"1,,,0,0,3",10.5,",,,0,0,2",11.3,"1,,,0,0,3",12.5,",,,0,0,2",12.4,"1,,,0,0,3",32.7,",,,0",,,13,",,,0",11.71,0.18,,,",0",18.44,",,,0",4.99,",,,0",,,,,190,",X",160,",X",,,,,,,13.4,",X",16.1,",X",,,,
USW00024127,2008-11,11,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.5,",W",701.5,0,0,",0",8,",0",4,",0",0,",0",1,",0",1,",0",0,",0",16,",0",0,",0",1,",0",0,",0",14,,1,,2,,-3.9,",0,06,",25,",,0,06,",76,",,0,05,",11.4,",,0,04,",23.3,",0,01,",604.7,0,11.1,"1,,,0,0,2",11.1,",,,0,0,3",368.1,",0",11.7,"1,,,0,0,2",12.2,",,,0,0,3",3.9,"1,,,0,0,2",4.4,",,,0,0,3",5,"1,,,0,0,2",5,",,,0,0,3",6.3,"1,,,0,0,2",7.2,",,,0,0,3",7.7,"1,,,0,0,2",7.9,",,,0,0,3",38.1,",,,0",,,76,",,,0",6.06,1.94,,,",0",11.14,",,,0",0.98,",,,0",,,,,170,",X",170,",X",,,,,,,17.9,",X",22.8,",X",,,,
USW00024127,2008-12,12,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.6,",W",701.5,0,0,",0",12,",0",4,",0",0,",0",19,",0",7,",0",0,",0",28,",0",9,",0",0,",0",0,",0",19,,5,,1,,-13.3,",0,27,",203,",,0,26,",183,",,0,25,",8.4,",,0,25,",13.9,",0,02,+",1207.2,0,6.7,"4,,,0,0,2",6.7,"3,,,0,0,3",602.5,",0",7.8,"4,,,0,0,2",7.2,"3,,,0,0,3",-1.7,"4,,,0,0,2",1.1,"3,,,0,0,3",-1.1,"4,,,0,0,2",1.7,"3,,,0,0,3",2.3,"4,,,0,0,2",2.9,"3,,,0,0,3",3.1,"4,,,0,0,2",3.7,"3,,,0,0,3",32.8,",,,0",,,529,",,,0",-1.1,-0.01,,,",0",3.42,",,,0",-5.62,",,,0",,,,,170,",X",170,"2,X",,,,,,,19.2,",X",21.9,"2,X",,,,
USW00024127,2009-01,1,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.8,",W",0,0,0,",0",10,",0",6,",0",0,",0",19,",0",4,",0",0,",0",28,",0",5,",0",0,",0",0,",0",20,,4,,,,-16.1,",0,04,",127,",,0,07,",71,",,0,25,",19.3,",,0,25,",10,",0,02,",1798.9,0,2.2,",,,4,0,2",2.8,",,,3,0,3",591.7,",0",3.9,",,,4,0,2",3.3,",,,5,0,3",-1.1,",,,4,0,2",-2.8,",,,3,0,3",0,",,,4,0,2",-1.7,",,,5,0,3",0.8,",,,4,0,2",1,",,,3,0,3",1.7,",,,4,0,2",1.9,",,,5,0,3",54.7,",,,0",,,262,",,,0",-0.75,1.64,,,",0",3.49,",,,0",-4.99,",,,0",,,,,330,",X",330,",X",,,,,,,14.8,",X",17.4,",X",,,,
USW00024127,2009-02,2,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.9,",W",0,0,0,",0",11,",0",4,",0",0,",0",3,",0",2,",0",0,",0",23,",0",0,",0",0,",0",0,",0",18,,2,,,,-6.7,",0,28,",51,",,0,15,",84,",,0,14,",5.8,",,0,14,",16.1,",0,24,",2247.5,0,4.4,",,,0,0,2",4.4,",,,0,0,3",448.6,",0",5.6,",,,0,0,2",4.4,",,,0,0,3",0,",,,0,0,2",-0.6,",,,0,0,3",1.1,",,,0,0,2",0.6,",,,0,0,3",1.7,",,,0,0,2",1.4,",,,0,0,3",2.6,",,,0,0,2",2.4,",,,0,0,3",21.2,",,,0",,,161,",,,0",2.31,1.71,,,",0",7.25,",,,0",-2.63,",,,0",,,,,190,",X",200,",X",,,,,,,13,",X",16.1,",X",,,,
USW00024127,2009-03,3,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.2,",W",0,0,0,",0",11,",0",7,",0",0,",0",3,",0",3,",0",0,",0",20,",0",0,",0",1,",0",0,",0",10,,2,,,,-6.7,",0,10,",76,",,0,30,",74,",,0,29,",13.5,",,0,25,",23.3,",0,21,",2643,0,7.2,"4,,,0,0,2",6.7,"1,,,0,0,3",395.5,",0",8.3,"4,,,0,0,2",8.3,"1,,,0,0,3",1.7,"4,,,0,0,2",1.7,"1,,,0,0,3",3.3,"4,,,0,0,2",3.9,"1,,,0,0,3",3.9,"4,,,0,0,2",4.4,"1,,,0,0,3",5.9,"4,,,0,0,2",5.8,"1,,,0,0,3",43.6,",,,0",,,153,",,,0",5.57,1.35,,,",0",11.25,",,,0",-0.1,",,,0",,,,,190,",X",190,",X",,,,,,,18.3,",X",23.7,",X",,,,
